soit : [1.2779061968168433, 0.0, 0.0, 0.4259687322722811, 0.0, 0.0, 0.0, 0.8519374645445622]
juste : [0.4259687322722811, 0.0, 0.0, 0.0, 0.4259687322722811, 0.0, 0.0, 0.0]
étreint : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
veillerai : [0.3010299956639812, 0.3010299956639812, 0.0, 0.0, 0.3010299956639812, 0.0, 0.0, 0.3010299956639812]
fasse : [0.0, 1.806179973983887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
État : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
renforcement : [0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
crises : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
modernisées : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
continuité : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
prédécesseurs : [0.0, 0.0, 0.0, 0.6020599913279624, 0.6020599913279624, 0.0, 0.0, 0.0]
renaissance : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
etat : [0.4082399653118496, 0.2041199826559248, 0.0, 0.6123599479677744, 0.0, 0.2041199826559248, 0.0, 0.6123599479677744]
prendre : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3010299956639812, 0.3010299956639812]
monde : [0.05799194697768673, 0.2899597348884337, 0.0, 0.3479516818661204, 0.9858630986206744, 0.11598389395537347, 0.11598389395537347, 0.2899597348884337]
resultat : [0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0]
achève : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
réchauffement : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
fondateur : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
qui : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
rêver : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
fonction : [0.0, 0.6020599913279624, 0.0, 0.3010299956639812, 0.0, 0.0, 0.0, 0.0]
voudrais : [2.7092699609758304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
moins : [0.0, 0.0, 0.4259687322722811, 0.4259687322722811, 0.0, 0.4259687322722811, 0.0, 0.0]
guerre : [0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.6020599913279624, 0.0, 0.0]
défendre : [0.0, 0.0, 0.0, 0.6020599913279624, 0.6020599913279624, 0.0, 0.0, 0.0]
supprima : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
tourné : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
sociaux : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
volonté : [0.11598389395537347, 0.05799194697768673, 0.0, 0.11598389395537347, 0.11598389395537347, 0.11598389395537347, 0.05799194697768673, 0.11598389395537347]
relança : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
tel : [0.12493873660829993, 0.0, 0.12493873660829993, 0.24987747321659987, 0.0, 0.0, 0.0, 0.0]
constamment : [0.0, 1.806179973983887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
mieux : [0.4259687322722811, 0.0, 0.0, 0.0, 0.4259687322722811, 1.7038749290891244, 0.0, 0.0]
chers : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
mission : [0.4259687322722811, 0.0, 0.0, 0.8519374645445622, 0.8519374645445622, 0.0, 0.0, 0.0]
découragement : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
conformément : [0.4259687322722811, 0.0, 0.0, 0.4259687322722811, 0.0, 0.4259687322722811, 0.0, 0.0]
économies : [0.0, 1.806179973983887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
rassembler : [0.0, 0.0, 0.0, 0.0, 0.4259687322722811, 0.0, 0.4259687322722811, 0.4259687322722811]
épreuves : [0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0, 1.2041199826559248]
assuré : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0]
travailler : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
cicatrices : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
racisme : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
contraire : [0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.6020599913279624, 0.0]
triomphe : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
efforts : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
devoirs : [0.0, 1.806179973983887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
siècle : [0.0, 0.6020599913279624, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0]
elle : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
conduire : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
voix : [0.0, 0.0, 0.0, 0.0, 1.806179973983887, 0.0, 0.0, 0.0]
conception : [0.0, 0.6020599913279624, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0, 0.0]
entière : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
langue : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
mon : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
demanderai : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
pas : [0.05799194697768673, 0.0, 0.23196778791074693, 0.3479516818661204, 0.23196778791074693, 0.2899597348884337, 0.2899597348884337, 0.6379114167545541]
somme : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4259687322722811, 0.0]
influence : [0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
engagée : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
essentielles : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ordre : [0.0, 0.4259687322722811, 0.0, 0.0, 0.4259687322722811, 0.0, 0.0, 0.8519374645445622]
rappelle : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
irréprochable : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
religieuses : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
perdrait : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
entre : [0.11598389395537347, 0.05799194697768673, 0.0, 0.0, 0.05799194697768673, 0.0, 0.0, 0.11598389395537347]
retrouvée : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
serait : [0.0, 0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.6020599913279624, 0.0]
élevé : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
lourdes : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
communauté : [0.0, 0.8519374645445622, 0.0, 0.4259687322722811, 0.0, 0.0, 0.4259687322722811, 0.0]
équitablement : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
réaffirmer : [0.0, 0.4259687322722811, 0.0, 0.0, 0.4259687322722811, 0.0, 0.0, 0.0]
surtout : [0.6020599913279624, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0]
regle : [0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0]
abaissement : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
dis : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2041199826559248, 0.2041199826559248]
contradictions : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
attend : [0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0]
où : [0.12493873660829993, 0.12493873660829993, 0.0, 0.3748162098248998, 0.24987747321659987, 0.12493873660829993, 0.0, 0.49975494643319973]
heure : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
compromis : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
unit : [0.0, 0.3010299956639812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
foule : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
camp : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6020599913279624]
être : [0.0, 1.4288398785914735, 0.0, 0.4082399653118496, 0.6123599479677744, 0.0, 0.0, 0.6123599479677744]
francaise : [0.0, 0.0, 2.7092699609758304, 0.0, 0.0, 0.0, 0.0, 0.0]
intérêt : [0.0, 0.24987747321659987, 0.0, 0.12493873660829993, 0.0, 0.0, 0.12493873660829993, 0.12493873660829993]
porte : [0.0, 0.0, 0.12493873660829993, 0.0, 0.24987747321659987, 0.0, 0.0, 0.12493873660829993]
prenante : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8 : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0]
fondamentaux : [0.0, 1.806179973983887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
nouvelles : [0.0, 0.6020599913279624, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0, 0.0]
le : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
battrons : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
dire : [0.0, 0.3010299956639812, 0.0, 0.3010299956639812, 0.6020599913279624, 0.0, 0.0, 1.2041199826559248]
oui : [0.0, 0.0, 0.0, 0.0, 0.0, 1.2041199826559248, 0.0, 0.0]
financière : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
mitterrand : [0.2041199826559248, 0.0, 0.2041199826559248, 0.2041199826559248, 0.2041199826559248, 0.0, 0.0, 0.2041199826559248]
coeur : [0.0, 0.0, 0.0, 0.0, 0.3010299956639812, 0.3010299956639812, 0.3010299956639812, 0.0]
espérance : [0.4259687322722811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4259687322722811, 0.4259687322722811]
avec : [0.1739758409330602, 0.2899597348884337, 0.1739758409330602, 0.23196778791074693, 0.11598389395537347, 0.11598389395537347, 0.0, 0.3479516818661204]
rendit : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
citoyen : [0.0, 0.12493873660829993, 0.0, 0.12493873660829993, 0.0, 0.12493873660829993, 0.0, 0.12493873660829993]
mêmes : [0.0, 0.8519374645445622, 0.0, 0.4259687322722811, 0.0, 0.0, 0.4259687322722811, 0.0]
bon : [0.0, 0.0, 0.0, 0.0, 0.0, 0.3010299956639812, 0.0, 0.0]
terrorisme : [0.0, 0.6020599913279624, 0.0, 0.0, 1.2041199826559248, 0.0, 0.0, 0.0]
peuvent : [0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
ne : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
adresser : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
exclus : [0.6020599913279624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
organisation : [0.0, 0.6020599913279624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
fais : [0.3010299956639812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
actuelle : [0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
loi : [0.3010299956639812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
modernité : [0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.6020599913279624]
décider : [0.0, 0.0, 0.0, 0.0, 0.8519374645445622, 0.0, 0.0, 0.4259687322722811]
professionnelle : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
nomination : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
direction : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
émancipation : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
chacun : [0.0, 0.3748162098248998, 0.12493873660829993, 0.12493873660829993, 0.12493873660829993, 0.12493873660829993, 0.0, 0.49975494643319973]
ratifié : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
comité : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
déroger : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
renouer : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
sut : [0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.6020599913279624]
pied : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
impérieux : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
défi : [0.0, 0.0, 0.0, 0.0, 0.3010299956639812, 0.0, 0.0, 0.0]
dix : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
prévaloir : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
contraintes : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
parmi : [0.0, 0.6020599913279624, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0]
regain : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
mesdames : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
l� : [0.0, 0.0, 0.0, 0.0, 0.1739758409330602, 0.11598389395537347, 0.11598389395537347, 0.0]
seuil : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
estaing : [0.0, 0.0, 0.0, 0.4259687322722811, 0.4259687322722811, 0.0, 0.0, 0.4259687322722811]
séquelles : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
découragent : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
foi : [0.0, 0.0, 0.0, 0.0, 0.12493873660829993, 0.0, 0.0, 0.12493873660829993]
pérennité : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
proclamation : [0.0, 0.6020599913279624, 0.6020599913279624, 0.0, 0.0, 0.0, 0.0, 0.0]
exigence : [0.0, 1.2779061968168433, 0.0, 0.0, 1.2779061968168433, 0.0, 0.0, 5.111624787267373]
émotion : [0.0, 0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.6020599913279624]
avance : [0.0, 0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0]
exprimé : [0.4259687322722811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
nom : [0.0, 0.0, 0.0, 0.2041199826559248, 0.0, 0.0, 0.4082399653118496, 0.0]
quotidienne : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.6020599913279624]
destructeurs : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
salue : [0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0, 0.0]
sommaire : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
concorde : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
se : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
citoyens : [0.6020599913279624, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0]
citoyenne : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
mer : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
territoires : [0.0, 0.0, 0.0, 1.806179973983887, 0.0, 0.0, 0.0, 0.0]
profondes : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
parler : [0.0, 0.0, 0.0, 0.0, 0.0, 3.612359947967774, 0.0, 0.0]
partout : [0.0, 0.8519374645445622, 0.0, 0.4259687322722811, 0.4259687322722811, 0.0, 0.0, 0.0]
inquiétude : [0.0, 0.6020599913279624, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0]
souveraineté : [0.2041199826559248, 0.2041199826559248, 0.0, 0.2041199826559248, 0.2041199826559248, 0.0, 0.0, 0.2041199826559248]
pleinement : [0.2041199826559248, 0.2041199826559248, 0.2041199826559248, 0.4082399653118496, 0.2041199826559248, 0.0, 0.0, 0.0]
violation : [0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
minute : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
désir : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
emporter : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
incarner : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
fragile : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
constitue : [0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
conscient : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
accorder : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
police : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
accomplissement : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
méritent : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
redresser : [0.0, 0.0, 0.0, 0.6020599913279624, 0.6020599913279624, 0.0, 0.0, 0.0]
bien : [0.12493873660829993, 0.24987747321659987, 0.0, 0.24987747321659987, 0.3748162098248998, 0.24987747321659987, 0.0, 0.24987747321659987]
des : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
villes : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
ressentais : [0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0]
frontières : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0]
convaincre : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
douze : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
permet : [0.0, 0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.0]
public : [0.4259687322722811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
forte : [0.6020599913279624, 0.3010299956639812, 0.0, 0.0, 0.6020599913279624, 0.0, 0.0, 0.9030899869919435]
emplois : [0.0, 1.806179973983887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
planète : [0.0, 0.4259687322722811, 0.0, 0.4259687322722811, 0.0, 0.0, 0.4259687322722811, 0.0]
capacite : [0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0]
firent : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
avons : [0.0, 0.0, 0.0, 0.0, 1.2779061968168433, 0.0, 0.4259687322722811, 0.4259687322722811]
ses : [0.3479516818661204, 0.23196778791074693, 0.1739758409330602, 0.3479516818661204, 0.1739758409330602, 0.1739758409330602, 0.3479516818661204, 0.0]
enjeu : [0.0, 0.0, 0.0, 0.4259687322722811, 0.0, 0.0, 0.0, 0.0]
responsables : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
réformes : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
chirac : [0.0, 0.0, 0.0, 0.3010299956639812, 0.3010299956639812, 0.6020599913279624, 0.0, 0.3010299956639812]
rendu : [0.0, 0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0]
réussite : [0.0, 0.0, 0.0, 0.6020599913279624, 0.0, 0.6020599913279624, 0.0, 0.0]
près : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4259687322722811, 0.0]
protecteur : [0.9030899869919435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
officiellement : [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9030899869919435]
hauts : [0.0, 0.0, 0.0, 0.9030899869919435, 0.0, 0.0, 0.0, 0.0]
